Source,Target,size,Weight
Biometry,5P30AR072583-02,,
Biometry,5P20GM103645-09,,
Biometry,5K01LM013257-03,,
Biometry,5P50NS108676-04,,
Biometry,1P50HD105354-01,,
Biometry,5K01MH118477-04,,
Biometry,2P30AR069589-06,,
Biometry,5P30CA060553-27,,
Biometry,5K23AG063993-02,,
Biometry,5P30AG024827-17,,
Biometry,5R25HL147228-03,,
Biometry,5K23MH121190-03,,
Biometry,5T15LM012500-05,,
Biometry,5P30CA016672-45,,
Biometry,5K01AR075879-02,,
Biometry,5P30CA177558-09,,
Biometry,5K01HL141771-04,,
Biometry,1R21LM013683-01,,
Biometry,1K99ES032892-01,,
Biometry,5K99DA051534-02,,
Biometry,5P01HL040962-24,,
Biometry,5P30CA030199-40,,
Biometry,5R01LM012966-04,,
Biometry,5P30CA014520-47,,
Biometry,5K01HL136687-05,,
Biometry,5P42ES027704-05,,
Biometry,5R01HL150394-02,,
Biometry,5P42ES004705-33,,
Biometry,5P30CA034196-35,,
Biometry,5R25HL147207-03,,
Biometry,1K23DK124645-01A1,,
Biometry,5P30CA015704-46,,
Biometry,5F31ES030263-03,,
Biometry,5R01MH117172-03,,
Biometry,5K23DA045242-03,,
Biometry,1R15LM013569-01,,
Biometry,5R01NS111744-03,,
Biometry,2P30CA016058-45,,
Biometry,5R01HL146824-02,,
Biometry,5R01LM013061-03,,
Biometry,1U19AG069701-01,,
Biometry,5K01HL144607-03,,
Biometry,5R37CA240403-02,,
Biometry,5K24DC012801-08,,
Biometry,1K99DA051534-01,,
Biometry,2P30AG024827-16,,
Biometry,5K01LM013257-02,,
Biometry,5R00ES027022-05,,
Biometry,3P30CA016672-43S1,,
Biometry,5P30CA016672-44,,
Biometry,5P20GM103645-08,,
Biometry,5P30CA060553-26,,
Biometry,5K23MH121190-02,,
Biometry,5K99MH118359-02,,
Biometry,1K01AR075879-01A1,,
Biometry,1K23AG063993-01A1,,
Biometry,5T15LM012500-04,,
Biometry,5P30CA177558-08,,
Biometry,5P01HL040962-23,,
Biometry,2P30CA030199-39,,
Biometry,7K01HL141771-02,,
Biometry,5R01LM012966-03,,
Biometry,5P30CA014520-46,,
Biometry,5R01NS111744-02,,
Biometry,5P42ES004705-32,,
Biometry,5R01MH117172-02,,
Biometry,1R37CA240403-01A1,,
Biometry,5K01HL136687-04,,
Biometry,5P42ES027704-04,,
Biometry,5F31ES030263-02,,
Biometry,2K24DC012801-07,,
Biometry,5K23DA045242-02,,
Biometry,5R25HL147228-02,,
Biometry,5R25HL147207-02,,
Biometry,1R01HL146824-01A1,,
Biometry,3U54GM115677-04S1,,
Biometry,1K01LM013257-01,,
Biometry,5R01LM013061-02,,
Biometry,1R01HL150394-01,,
Biometry,2P30CA034196-34,,
Biometry,2P30CA015704-45,,
Biometry,5K01HL144607-02,,
Biometry,5K01HL141771-03,,
Biometry,1K23MH121190-01,,
Biometry,1K99MH118359-01A1,,
Biometry,2P30CA016672-43,,
Biometry,5R00ES027022-04,,
Biometry,5R01LM012966-02,,
Biometry,5P20GM103645-07,,
Biometry,5P01HL040962-22,,
Biometry,5P30CA060553-25,,
Biometry,5P30CA177558-07,,
Biometry,1R01MH117172-01A1,,
Biometry,5T15LM012500-03,,
Biometry,1R25HL147228-01,,
Biometry,1R25HL147207-01,,
Biometry,5P42ES004705-31,,
Biometry,1R01LM013061-01,,
Biometry,1F31ES030263-01,,
Biometry,5P42ES027704-03,,
Biometry,1K23DA045242-01A1,,
Biometry,5K01HL136687-03,,
Biometry,1K01HL144607-01,,
Biometry,5U19CA203654-03,,
Biomolecular Nuclear Magnetic Resonance,3U01GM121667-04S1,,
biophysical properties,5R01GM130825-03,,
biophysical properties,1RF1MH121868-01,,
biophysical properties,5R01GM130825-02,,
biophysical properties,1R01GM130825-01,,
Biophysics,1R44NS120796-01A1,,
Biophysics,2R44GM134756-02A1,,
Biophysics,1P41EB031771-01,,
Biophysics,5U19NS120384-02,,
Biophysics,5P41EB017183-08,,
Biophysics,5R01GM126189-04,,
Biophysics,5K01MH123896-02,,
Biophysics,1R21EB031332-01,,
Biophysics,5K08HG010061-04,,
Biophysics,1U19NS120384-01,,
Biophysics,5R01GM124443-04,,
Biophysics,5R01GM130825-03,,
Biophysics,1K01MH123896-01,,
Biophysics,5P41EB017183-07,,
Biophysics,5R01GM126189-03,,
Biophysics,5K08HG010061-03,,
Biophysics,1RF1MH121868-01,,
Biophysics,5R01GM130825-02,,
Biophysics,5R01GM124443-03,,
Biophysics,5R01GM126189-02,,
Biophysics,1R01GM130825-01,,
Biopsy,1R44NS120796-01A1,,
Biopsy,75N91020C00051-0-9999-1,,
Biopsy,3U2CCA233262-01S1,,
Biopsy,5UH3CA246594-03,,
Biopsy,5UH3CA246594-02,,
Biopsy,5K08CA241365-03,,
Biopsy,5R01CA218405-04,,
Biopsy,5K23DK117061-03,,
Biopsy,5R37CA240403-02,,
Biopsy,1R21AI148776-01A1,,
Biopsy,5K08CA241365-02,,
Biopsy,5R01CA218405-03,,
Biopsy,5K23DK117061-02,,
Biopsy,1R37CA240403-01A1,,
Biopsy,1UH3CA246594-01,,
Biopsy,5K01ES026832-05,,
Biopsy,1K08CA241365-01,,
Biopsy,1K23DK117061-01A1,,
Biopsy,5R01CA218405-02,,
Biopsy,5K01ES026832-04,,
biopsychosocial,1R01HD103654-01A1,,
biopsychosocial,1R61NS114926-01,,
Biosensing Techniques,5K23DA045242-03,,
Biosensing Techniques,5K23DA045242-02,,
Biosensing Techniques,1K23DA045242-01A1,,
Biosensor,75N91020C00040-0-9999-1,,
Biosensor,5P30AR072583-02,,
Biosensor,5P30AR072583-02,,
Biosensor,5R35GM138265-02,,
Biosensor,5P30ES013508-16,,
Biosensor,5K23DA045242-03,,
Biosensor,5K02DA043063-05,,
Biosensor,1R35GM138265-01,,
Biosensor,1ZIENR000016-13,,
Biosensor,3U01HG009599-03S1,,
Biosensor,2P30ES013508-15,,
Biosensor,5K23DA045242-02,,
Biosensor,1P30AR072583-01A1,,
Biosensor,1K23DA045242-01A1,,
biosignature,1R61HD105593-01,,
biosignature,5K01MH113850-02,,
Biostatistical Methods,5R25HL147228-03,,
Biostatistical Methods,5R25HL147228-02,,
Biostatistical Methods,1R25HL147228-01,,
Biostatistics Core,1P50NS123109-01,,
Biostatistics Core,5P20GM103645-09,,
Biostatistics Core,1P50HD105354-01,,
Biostatistics Core,5P01AA027057-04,,
Biostatistics Core,5P30CA060553-27,,
Biostatistics Core,5P30AG028740-15,,
Biostatistics Core,5P01AA027057-03,,
Biostatistics Core,5P20GM103645-08,,
Biostatistics Core,5P30CA060553-26,,
Biostatistics Core,5P30AG028740-14,,
Biostatistics Core,5P01AA027057-02,,
Biostatistics Core,5P20GM103645-07,,
Biostatistics Core,5P30CA060553-25,,
Biostatistics Core,5P30AG028740-13,,
Biostatistics Core,5U19CA203654-03,,
Biostatistics Shared Resource,5P30CA016087-40,,
Biostatistics Shared Resource,2P30CA016058-45,,
Biostatistics Shared Resource,2P30CA091842-19,,
Biostatistics Shared Resource,5P30CA016087-39,,
Biotechnology,75N95021C00015-0-9999-1,,
Biotechnology,1ZIJNR000016-15,,
Biotechnology,3R35GM126985-04S1,,
Biotechnology,1U24AA029959-01,,
Biotechnology,5R44MH118815-04,,
Biotechnology,5P30CA060553-27,,
Biotechnology,5R00LM013001-03,,
Biotechnology,1R35GM141861-01,,
Biotechnology,4R00LM013001-02,,
Biotechnology,5R00HG009678-04,,
Biotechnology,5R44GM117961-05,,
Biotechnology,5R44MH118815-03,,
Biotechnology,5P30CA060553-26,,
Biotechnology,1R03NS116334-01,,
Biotechnology,2R44GM117961-04A1,,
Biotechnology,4R44MH118815-02,,
Biotechnology,5P30CA060553-25,,
Biotechnology,5P41GM103504-10,,
Bipolar Disorder,1ZIIMH002947-07,,
Bipolar Disorder,1K08MH127413-01,,
Bipolar Disorder,1ZICMH002960-04,,
Bipolar Disorder,5R01MH117107-03,,
Bipolar Disorder,1R21MH123849-01A1,,
Bipolar Disorder,1RF1MH123163-01A1,,
Bipolar Disorder,5R01MH119177-03,,
Bipolar Disorder,5R01MH117107-02,,
Bipolar Disorder,5R01MH119177-02,,
Bipolar Disorder,1R01MH117107-01A1,,
Bipolar Disorder,1R01MH119177-01,,
bipolar patients,5K01MH118477-04,,
bird song,5R01DC018446-03,,
bird song,5R01DC018446-02,,
Birds,3R01DC018446-03S1,,
Birds,5R01DC018446-03,,
Birds,5R01DC018446-02,,
Birth,1P30HD106451-01,,
Birth,5R01ES028819-05,,
Birth,5R01EB029944-02,,
Birth,5K01HL141771-04,,
Birth,5K08MH121654-02,,
Birth,1K99ES032892-01,,
Birth,1RF1MH123202-01A1,,
Birth,5K23DK117061-03,,
Birth,5R01HL150394-02,,
Birth,5F31ES030263-03,,
Birth,1K08MH121654-01A1,,
Birth,5R00ES027022-05,,
Birth,7K01HL141771-02,,
Birth,5K23DK117061-02,,
Birth,5F31ES030263-02,,
Birth,5R01ES028819-03,,
Birth,1R01HL150394-01,,
Birth,5K01HL141771-03,,
Birth,5R00ES027022-04,,
Birth,1F31ES030263-01,,
Birth,1K23DK117061-01A1,,
Birth,5R01ES028819-02,,
Birth Records,5R01ES028819-05,,
Birth Records,3R01ES028819-02S1,,
Birth Records,5R01ES028819-03,,
Birth Records,5R01ES028819-02,,
Birth Weight,1U54TW012083-01,,
Birth Weight,5K01HL141771-04,,
Birth Weight,7K01HL141771-02,,
Birth Weight,5K01HL141771-03,,
Bisexual,3DP2DA049296-01S1,,
Bisexual,1DP2DA049296-01,,
bisphenol A,5F31ES030263-03,,
bisphenol A,5F31ES030263-02,,
bisphenol A,1F31ES030263-01,,
bisulfite sequencing,5P30CA016672-45,,
bisulfite sequencing,3P30CA016672-43S1,,
bisulfite sequencing,5P30CA016672-44,,
bisulfite sequencing,2P30CA016672-43,,
Bite,1K23AI155838-01A1,,
Bite,1ZIALM010006-05,,
Bite,1ZIALM010006-04,,
Bite,1F31AI133871-01A1,,
BK Virus,1R21AI148776-01A1,,
black men,1K01DK129405-01,,
black patient,1K23GM144802-01,,
black patient,5K99DA051534-02,,
Black race,5K01HL141690-04,,
Black race,5K01HL141690-03,,
Black-legged Tick,5F31AI133871-02,,
Black-legged Tick,1F31AI133871-01A1,,
Blast Cell,1F31CA265218-01,,
blastocyst,1R01HD104969-01,,
blind,3R01DA051464-02S1,,
blind,5K25AI153816-02,,
blind,1K25AI153816-01,,
blind,5R44AG065051-02,,
blind,1RF1MH121868-01,,
blind,1R44AG065051-01,,
Blinded,1R01NS118716-01A1,,
Blinded,1R21NS118320-01A1,,
Blinded,1R01NS121154-01,,
Blinded,5U24HG007346-05,,
Blinded,5R44MH118763-03,,
Blinded,2U24HG007346-04,,
Blinded,4R44MH118763-02,,
Blindness,1ZIALM091813-09,,
Blindness,1ZIALM091813-08,,
Blindness,5DP5OD029610-02,,
Blindness,5R44EY031198-02,,
Blindness,8R01HD107493-10,,
Blindness,1K23EY032635-01,,
Blindness,1DP5OD029610-01,,
Blindness,1ZIALM091813-07,,
Blindness,1R44EY031198-01,,
Blindness,5R21EY030142-02,,
Blindness,1R21EY030142-01,,
blockchain,5R00HG009680-05,,
blockchain,5R00HG009680-04,,
Blood,75N91021C00023-0-9999-1,,
Blood,1K99HD105019-01A1,,
Blood,1K23HL155733-01A1,,
Blood,1K23AI155838-01A1,,
Blood,1DP2AI164318-01,,
Blood,1R61HD105593-01,,
Blood,1ZIALM010006-05,,
Blood,3U2CCA233262-01S1,,
Blood,1K23DK125718-01A1,,
Blood,5K08HG010061-04,,
Blood,5R01AG053949-05,,
Blood,2P30CA086862-21,,
Blood,5K08DA048163-03,,
Blood,5U54NS100064-05,,
Blood,5P42ES004705-33,,
Blood,7R01HL149670-02,,
Blood,5R01HL143390-03,,
Blood,5R01NS111744-03,,
Blood,1R01CA253923-01,,
Blood,5R01HL149670-03,,
Blood,1R21AI148776-01A1,,
Blood,3P30AG062422-02S2,,
Blood,1ZICHL006228-03,,
Blood,1ZIALM010006-04,,
Blood,5R44AG065051-02,,
Blood,5R01AG053949-04,,
Blood,5K08DA048163-02,,
Blood,5K08HG010061-03,,
Blood,5R01GM125072-08,,
Blood,5R01NS111744-02,,
Blood,5P42ES004705-32,,
Blood,5R01HL143390-02,,
Blood,1R01HL149670-01,,
Blood,5U54NS100064-04,,
Blood,1R44AG065051-01,,
Blood,5R01AG053949-03,,
Blood,1K08DA048163-01,,
Blood,5R01GM125072-07,,
Blood,5P42ES004705-31,,
Blood,1R01HL143390-01A1,,
Blood,5U54NS100064-03,,
Blood - brain barrier anatomy,1P41EB031771-01,,
Blood - brain barrier anatomy,1R21AG072101-01,,
Blood - brain barrier anatomy,3R01AG066749-01S1,,
Blood - brain barrier anatomy,5R01MH110504-05,,
Blood - brain barrier anatomy,5R01MH110504-04,,
Blood Cell Count,1ZIALM010018-01,,
Blood Cells,1ZIALM010006-05,,
Blood Cells,5K08HG010061-04,,
Blood Cells,1U01NS120637-01,,
Blood Cells,1ZIALM010006-04,,
Blood Cells,5K08HG010061-03,,
Blood Chemical Analysis,1DP2AI164318-01,,
Blood Circulation,1ZIAHL006214-06,,
Blood Circulation,1K23AI155838-01A1,,
Blood Circulation,1ZIAHL006214-05,,
Blood Coagulation Disorders,5F30HL151074-02,,
Blood Coagulation Disorders,1R21LM013683-01,,
Blood Coagulation Disorders,1F30HL151074-01,,
Blood Donations,5K23GM138984-02,,
Blood Donations,1K23GM138984-01,,
Blood donor,5K23GM138984-02,,
Blood donor,1K23GM138984-01,,
Blood flow,1ZIAHL006214-06,,
Blood flow,3R01EB029362-03S1,,
Blood flow,1K99HD105019-01A1,,
Blood flow,1U01HL160274-01,,
Blood flow,1U19AG065169-01A1,,
Blood flow,1ZIAHL006214-05,,
Blood flow,5R42MH118845-04,,
Blood flow,5K23GM138984-02,,
Blood flow,5R01LM013120-03,,
Blood flow,2R42MH118845-03,,
Blood flow,1K23GM138984-01,,
Blood Flow Velocity,1U19AG065169-01A1,,
Blood Glucose,1F30DK128914-01,,
Blood Glucose,5R01EB025020-03,,
Blood Platelets,5K08HG010061-04,,
Blood Platelets,5K08HG010061-03,,
Blood Pressure,5F30HL151074-02,,
Blood Pressure,1K23GM144802-01,,
Blood Pressure,1R35GM143121-01,,
Blood Pressure,1P41EB031771-01,,
Blood Pressure,5DP5OD029610-02,,
Blood Pressure,5K23GM138984-02,,
Blood Pressure,1K24HL157621-01,,
Blood Pressure,5K01HL151974-02,,
Blood Pressure,5K01HL141690-04,,
Blood Pressure,1K23GM138984-01,,
Blood Pressure,1DP5OD029610-01,,
Blood Pressure,5R44HL149428-02,,
Blood Pressure,7K01ES025445-06,,
Blood Pressure,1K01HL151974-01,,
Blood Pressure,5K01HL141690-03,,
Blood Pressure,1F30HL151074-01,,
Blood Pressure,1R44HL149428-01,,
Blood Pressure,5R21LM012922-02,,
Blood Pressure,5R01EB025020-03,,
blood pressure reduction,5R44HL149428-02,,
blood pressure reduction,1R44HL149428-01,,
blood pressure regulation,5DP5OD029610-02,,
blood pressure regulation,5K01HL151974-02,,
blood pressure regulation,1DP5OD029610-01,,
blood pressure regulation,5R44HL149428-02,,
blood pressure regulation,1K01HL151974-01,,
blood pressure regulation,1R44HL149428-01,,
blood pressure variability,5K23GM137182-02,,
blood pressure variability,1K23GM137182-01,,
Blood Proteins,1R01CA253923-01,,
Blood Screening,1ZIALM010006-05,,
Blood specimen,1K23GM144802-01,,
Blood specimen,1DP2AI164318-01,,
Blood specimen,1P30AG072980-01,,
Blood specimen,5K08HG010061-04,,
Blood specimen,1K99ES032892-01,,
Blood specimen,1U01NS120637-01,,
Blood specimen,5R01NS111744-03,,
Blood specimen,5K08HG010061-03,,
Blood specimen,5R01NS111744-02,,
Blood Tests,5K23GM137182-02,,
Blood Tests,1K23GM137182-01,,
blood treatment,5K08DA048163-03,,
blood treatment,5K08DA048163-02,,
blood treatment,1K08DA048163-01,,
Blood Vessels,3R01EB029362-03S1,,
Blood Vessels,1K01HL159315-01,,
Blood Vessels,1R35GM143121-01,,
Blood Vessels,1P41EB031771-01,,
Blood Vessels,5DP5OD029610-02,,
Blood Vessels,5K01HL148639-03,,
Blood Vessels,8R01HD107493-10,,
Blood Vessels,5R01LM013120-03,,
Blood Vessels,1K23DK124645-01A1,,
Blood Vessels,5R01MH110504-05,,
Blood Vessels,3P30AG062422-02S2,,
Blood Vessels,1DP5OD029610-01,,
Blood Vessels,5K01HL148639-02,,
Blood Vessels,5R01NS102233-04,,
Blood Vessels,5R01MH110504-04,,
Blood Vessels,1K01HL148639-01,,
Blood Vessels,5R01NS102233-03,,
blood-based biomarker,1P30AG072980-01,,
blood-based biomarker,1R01CA253923-01,,
blood-based biomarker,5R44AG065051-02,,
blood-based biomarker,3U54GM115677-04S1,,
blood-based biomarker,1R44AG065051-01,,
blood-brain barrier permeabilization,1P41EB031771-01,,
Blunt Trauma,5K08EB027141-03,,
Blunt Trauma,5K08EB027141-02,,
Blunt Trauma,1K08EB027141-01A1,,
B-Lymphocytes,1K23AI155838-01A1,,
B-Lymphocytes,1R01AI169543-01,,
Body mass index,1K08MH127413-01,,
Body mass index,5P20DK127488-02,,
Body mass index,5K08HG010061-04,,
Body mass index,5K08HG010061-03,,
Body part,1ZICMH002968-04,,
Body part,1ZICMH002968-03,,
body system,1ZIAES103364-01,,
body system,3U54HL145608-04S1,,
body system,5R01GM135631-02,,
body system,1K23AI159518-01,,
body system,2R24OD011883-10A1,,
body system,1K99AG066947-01A1,,
body system,1R01GM135631-01A1,,
body system,5R21CA237493-02,,
body system,1R21CA237493-01,,
Body Temperature,1R01MH126137-01,,
Body Water,1P30HD106451-01,,
Body Weight,1K23HL155733-01A1,,
Body Weight Changes,1K23HL155733-01A1,,
Body Weight decreased,1K23HL155733-01A1,,
Bolus Infusion,1P41EB031771-01,,
bone,1ZIALM010018-01,,
bone,1R01DE031832-01,,
bone,5K01AR075879-02,,
bone,4R33AR073552-03,,
bone,1R13AR077963-01,,
bone,1K01AR075879-01A1,,
bone,5R00AR070902-04,,
bone,5R00AR070902-03,,
bone,5R61AR073552-02,,
bone age,2P30AR069620-06,,
bone healing,1R13AR077963-01,,
Bone Injury,1R13AR077963-01,,
Bone Marrow,3U2CCA233262-01S1,,
Bone Marrow,4R33AR073552-03,,
Bone Marrow,5R61AR073552-02,,
Bone Pain,1R13AR077963-01,,
Bone Regeneration,1R13AR077963-01,,
bone turnover,3UH3AR076724-03S1,,
Border Community,3R01DC018446-03S1,,
Borrelia burgdorferi,5F31AI133871-02,,
Borrelia burgdorferi,1F31AI133871-01A1,,
Boston,4UH3CA243120-03,,
Boston,1P30AG072978-01,,
Boston,1R43OD030200-01A1,,
Boston,5K01MH118477-04,,
Boston,5U19NS113201-03,,
Boston,1K23DK125718-01A1,,
Boston,5K01HL141771-04,,
Boston,1R21EB031332-01,,
Boston,1R43EB030890-01,,
Boston,5R44NS113756-03,,
Boston,5U19NS113201-02,,
Boston,5UG3CA243120-02,,
Boston,7K01HL141771-02,,
Boston,5K01HL141771-03,,
Boston,1U19NS113201-01,,
Brain,1ZICMH002968-04,,
Brain,1ZICMH002960-05,,
Brain,1ZIIMH002947-07,,
Brain,1R56AG074604-01,,
Brain,3R01NS119825-01S1,,
Brain,3U01DE028729-03S2,,
Brain,3R21DC018347-02S1,,
Brain,3R01DC017162-02S1,,
Brain,3R01DC018446-03S1,,
Brain,3P50DC014664-06A1S1,,
Brain,3R25DA051675-02S1,,
Brain,1R44NS120796-01A1,,
Brain,2R44AG065081-03A1,,
Brain,1R01NS118716-01A1,,
Brain,2R01EB022573-05,,
Brain,1U19NS123716-01,,
Brain,1R15NS118581-01A1,,
Brain,3R21EB029575-02S1,,
Brain,1P01AG073082-01,,
Brain,1U19AG065169-01A1,,
Brain,1P41EB031771-01,,
Brain,1P41EB031771-01,,
Brain,5R01DA048993-02,,
Brain,5R01DA040487-07,,
Brain,5R01DA051922-02,,
Brain,5R01EB029944-02,,
Brain,5R61NS120249-02,,
Brain,1ZICMH002968-03,,
Brain,1ZICMH002960-04,,
Brain,5R42MH118845-04,,
Brain,1P30AG072980-01,,
Brain,5R42AG053149-03,,
Brain,5P20DK127488-02,,
Brain,2R44GM134789-02A1,,
Brain,1R43EB030910-01A1,,
Brain,5R44MH118815-04,,
Brain,5R01MH124106-02,,
Brain,5P41EB017183-08,,
Brain,5R01MH117107-03,,
Brain,5U19NS113201-03,,
Brain,5U19NS104649-05,,
Brain,5U01MH115727-05,,
Brain,5R01NS117921-02,,
Brain,5K01MH123896-02,,
Brain,1R21NS118320-01A1,,
Brain,1R21MH123849-01A1,,
Brain,5R01DC018446-03,,
Brain,5R01AG058063-04,,
Brain,5U54AI142766-04,,
Brain,5R01LM013151-02,,
Brain,5R01NS047293-17,,
Brain,1R01MH126137-01,,
Brain,5U19NS107466-04,,
Brain,1R21AG072101-01,,
Brain,5K08MH121654-02,,
Brain,1R21AG072114-01,,
Brain,1RF1MH123245-01A1,,
Brain,1RF1MH123202-01A1,,
Brain,5R01AG053949-05,,
Brain,1RF1MH123163-01A1,,
Brain,5R44MH119022-03,,
Brain,1R01LM013608-01,,
Brain,1RF1AG071566-01,,
Brain,5P01HL040962-24,,
Brain,5R01NS107291-04,,
Brain,1U19AG066567-01A1,,
Brain,5K08DA048163-03,,
Brain,1U01NS120637-01,,
Brain,2R42AG053149-02A1,,
Brain,5U54NS100064-05,,
Brain,5R01MH123184-02,,
Brain,2R42MH118845-03,,
Brain,5R01LM012535-05,,
Brain,1P20DK127488-01,,
Brain,5R01AG061132-03,,
Brain,1R61NS120249-01,,
Brain,5R25MH112480-05,,
Brain,1K01MH122774-01A1,,
Brain,1K99AG066947-01A1,,
Brain,5R44MH118763-03,,
Brain,1RF1MH125317-01,,
Brain,5R21EB029575-02,,
Brain,3R41MH118845-02S1,,
Brain,1R03AG070701-01,,
Brain,5R01MH110504-05,,
Brain,1R01NS119825-01,,
Brain,5R01GM072611-16,,
Brain,1P41EB028741-01A1,,
Brain,5R01GM130825-03,,
Brain,1R01MH124106-01,,
Brain,2R01DA040487-06,,
Brain,2R56MH074457-14,,
Brain,1K08MH121654-01A1,,
Brain,3P30AG062422-02S2,,
Brain,1R01DA048993-01A1,,
Brain,1K01MH123896-01,,
Brain,1R01NS117921-01,,
Brain,1ZICMH002968-02,,
Brain,2R44MH119022-02,,
Brain,1R01MH123184-01,,
Brain,5T90DA043219-05,,
Brain,5R90DA043849-05,,
Brain,5R44AG065051-02,,
Brain,3R01AG055121-03S1,,
Brain,5R01MH117107-02,,
Brain,5P41EB017183-07,,
Brain,5U19NS113201-02,,
